# 16/08/2023 01:13:19 PM: Prices - EPEX Spot Intraday Market Auction - 15-call_germany - Currency: EUR
Delivery day,Hour 1 Q1,Hour 1 Q2,Hour 1 Q3,Hour 1 Q4,Hour 2 Q1,Hour 2 Q2,Hour 2 Q3,Hour 2 Q4,Hour 3A Q1,Hour 3A Q2,Hour 3A Q3,Hour 3A Q4,Hour 3B Q1,Hour 3B Q2,Hour 3B Q3,Hour 3B Q4,Hour 4 Q1,Hour 4 Q2,Hour 4 Q3,Hour 4 Q4,Hour 5 Q1,Hour 5 Q2,Hour 5 Q3,Hour 5 Q4,Hour 6 Q1,Hour 6 Q2,Hour 6 Q3,Hour 6 Q4,Hour 7 Q1,Hour 7 Q2,Hour 7 Q3,Hour 7 Q4,Hour 8 Q1,Hour 8 Q2,Hour 8 Q3,Hour 8 Q4,Hour 9 Q1,Hour 9 Q2,Hour 9 Q3,Hour 9 Q4,Hour 10 Q1,Hour 10 Q2,Hour 10 Q3,Hour 10 Q4,Hour 11 Q1,Hour 11 Q2,Hour 11 Q3,Hour 11 Q4,Hour 12 Q1,Hour 12 Q2,Hour 12 Q3,Hour 12 Q4,Hour 13 Q1,Hour 13 Q2,Hour 13 Q3,Hour 13 Q4,Hour 14 Q1,Hour 14 Q2,Hour 14 Q3,Hour 14 Q4,Hour 15 Q1,Hour 15 Q2,Hour 15 Q3,Hour 15 Q4,Hour 16 Q1,Hour 16 Q2,Hour 16 Q3,Hour 16 Q4,Hour 17 Q1,Hour 17 Q2,Hour 17 Q3,Hour 17 Q4,Hour 18 Q1,Hour 18 Q2,Hour 18 Q3,Hour 18 Q4,Hour 19 Q1,Hour 19 Q2,Hour 19 Q3,Hour 19 Q4,Hour 20 Q1,Hour 20 Q2,Hour 20 Q3,Hour 20 Q4,Hour 21 Q1,Hour 21 Q2,Hour 21 Q3,Hour 21 Q4,Hour 22 Q1,Hour 22 Q2,Hour 22 Q3,Hour 22 Q4,Hour 23 Q1,Hour 23 Q2,Hour 23 Q3,Hour 23 Q4,Hour 24 Q1,Hour 24 Q2,Hour 24 Q3,Hour 24 Q4,Minimum,Maximum,Off-Peak,Baseload,Off-Peak 1,Peakload,Sun Peak,Off-Peak 2
03/04/2023,127.31,103.36,95.77,86.02,87.36,83.12,114.67,116.33,95.63,97.54,106.00,117.69,,,,,111.87,96.68,95.64,101.08,103.22,94.40,113.86,90.13,69.73,80.37,113.32,140.98,81.05,133.73,140.93,165.09,138.17,141.91,169.32,171.35,214.96,182.50,141.33,119.08,169.97,141.35,112.58,88.10,133.20,106.99,93.51,71.98,101.90,87.72,68.58,48.99,66.59,72.42,80.01,60.07,90.67,88.45,42.16,30.16,34.19,41.75,68.86,90.42,48.96,59.53,51.88,82.82,48.56,70.07,78.55,101.89,60.79,81.77,104.68,140.98,79.97,104.18,140.92,177.90,136.98,141.05,146.98,149.32,186.30,155.54,141.03,118.16,174.33,141.09,123.37,107.04,140.96,123.69,137.79,124.61,137.37,121.27,111.48,94.36,30.16,214.96,119.21,108.11,111.99,97.01,71.74,133.65
02/04/2023,102.85,66.79,56.76,40.36,79.96,55.92,43.42,43.56,55.63,47.54,56.77,56.70,,,,,30.53,58.94,72.97,76.61,39.82,40.05,72.91,79.50,46.28,63.69,67.28,57.70,52.64,55.84,70.03,77.49,63.66,89.10,76.92,83.81,66.71,95.03,91.76,76.02,85.01,83.82,68.67,74.90,65.22,56.72,59.95,72.91,41.49,75.24,77.37,54.70,93.44,79.92,37.91,2.51,73.20,56.07,25.25,-4.12,34.58,21.25,12.86,12.91,17.64,8.85,16.12,44.75,-0.01,16.91,29.02,78.99,22.69,45.09,61.43,93.58,55.84,97.29,137.33,150.16,136.02,137.32,126.83,124.77,145.83,131.27,115.18,108.91,131.46,119.21,115.39,122.35,140.90,120.09,123.93,99.07,139.84,129.83,109.58,89.23,-4.12,150.16,81.75,72.04,61.94,62.33,43.20,121.38
01/04/2023,114.11,100.36,58.40,44.82,92.36,58.56,58.52,45.53,56.98,50.80,50.85,34.34,,,,,56.93,41.41,38.66,21.03,43.50,36.86,41.17,36.01,40.06,42.40,44.97,41.13,35.04,42.58,49.92,54.95,33.54,54.83,74.32,71.13,51.14,59.52,62.86,71.28,72.97,66.61,62.53,59.49,61.67,58.40,58.66,59.68,59.41,59.31,58.73,54.24,59.81,59.12,59.15,38.18,54.50,62.78,46.97,20.08,53.13,51.66,49.08,31.56,55.66,46.28,54.60,45.07,36.97,47.65,54.98,67.07,38.34,54.35,66.92,91.18,86.62,78.97,83.95,82.03,102.63,96.53,95.39,82.14,112.30,86.91,61.05,58.54,83.93,73.91,58.03,53.39,96.77,62.84,61.84,55.39,91.32,68.16,48.49,38.42,20.08,114.11,57.86,59.45,52.06,61.04,52.41,69.46
31/03/2023,79.61,75.91,71.71,49.97,78.07,72.79,56.13,52.53,61.91,54.24,54.23,62.06,,,,,30.17,47.75,54.83,78.44,33.96,62.42,83.85,97.57,61.44,77.12,102.67,125.67,71.73,102.41,131.96,137.22,113.70,125.69,150.03,166.92,160.32,150.29,145.71,140.71,162.07,139.69,125.66,122.05,141.91,123.80,120.40,94.85,132.06,121.86,114.93,105.07,121.61,105.51,101.33,85.95,114.97,94.23,99.32,85.08,111.60,104.00,97.93,94.88,101.80,102.16,89.71,100.15,78.92,94.33,127.40,133.64,75.57,105.15,125.64,142.42,93.85,118.94,135.82,147.39,134.33,134.08,134.06,115.94,139.97,121.46,111.86,88.88,128.76,117.35,92.63,73.34,117.16,101.18,94.92,79.68,108.32,84.64,83.15,59.10,30.17,166.92,88.06,102.46,82.02,116.86,106.88,100.15
30/03/2023,139.00,108.73,76.33,54.74,117.28,90.60,79.47,68.52,99.74,83.92,81.26,75.47,,,,,87.82,80.27,77.49,78.50,76.72,76.74,82.24,92.57,56.22,77.06,76.19,107.41,40.52,99.08,109.00,119.96,104.63,109.72,110.23,116.57,148.34,118.32,109.43,102.31,123.98,104.01,96.06,76.18,111.96,85.02,84.99,80.76,90.17,72.78,72.00,62.07,81.05,66.75,34.85,12.54,50.74,23.19,-0.43,-6.63,0.93,5.93,-0.43,-0.03,-2.67,-0.03,5.12,19.84,1.92,33.16,37.83,76.36,13.22,53.37,83.62,114.93,57.81,95.19,120.27,151.53,127.26,115.13,126.71,129.02,154.36,129.20,109.50,96.92,133.27,113.57,100.48,81.44,126.02,103.62,99.47,75.06,113.17,103.40,95.78,71.76,-6.63,154.36,95.02,80.49,89.19,65.97,39.60,106.69
29/03/2023,121.22,110.02,95.91,71.24,113.16,90.93,112.16,91.76,113.24,110.60,98.95,98.92,,,,,99.07,107.80,106.97,113.93,94.04,95.98,106.65,114.24,94.04,113.69,99.28,122.37,87.39,117.06,146.96,155.64,127.93,136.08,156.96,161.96,152.00,152.00,152.03,152.06,151.98,145.98,139.85,130.99,134.05,124.76,125.06,130.54,130.71,123.37,119.17,112.70,134.38,108.18,97.06,98.94,132.55,108.78,100.69,82.38,100.09,108.35,106.62,109.74,90.14,113.15,126.41,109.90,98.52,96.42,127.59,134.08,99.32,127.99,139.89,165.73,131.21,136.03,154.98,163.53,172.77,164.44,150.08,145.04,165.72,149.95,131.41,114.11,149.89,131.58,112.08,84.99,124.51,110.01,111.96,81.19,118.29,99.13,91.10,62.02,62.02,172.77,113.00,120.17,112.07,127.34,113.66,114.87
28/03/2023,89.38,71.83,83.52,81.95,97.52,88.38,83.29,63.70,82.24,85.78,98.70,92.08,,,,,75.46,79.24,101.78,113.12,52.60,76.29,111.14,128.38,61.40,91.08,125.63,130.86,60.69,118.21,135.67,174.61,124.96,135.78,151.26,167.60,178.79,156.51,135.76,127.68,143.68,123.77,104.02,75.92,110.20,99.27,92.91,84.53,95.05,90.00,85.00,94.99,98.05,79.33,94.41,92.98,101.18,94.94,88.02,70.82,76.70,85.40,92.92,108.58,73.81,92.98,98.47,109.95,90.60,98.53,91.26,124.96,61.90,99.65,127.17,147.07,93.06,124.77,142.96,167.42,165.35,161.09,149.65,142.31,201.57,164.12,142.40,126.07,162.97,135.65,123.21,89.51,149.73,127.18,125.21,94.28,146.21,107.55,87.82,70.41,52.60,201.57,110.17,109.71,101.07,109.26,92.10,128.37
27/03/2023,122.84,77.30,89.78,66.08,117.72,80.88,80.59,71.77,99.76,80.47,80.41,83.30,,,,,83.78,90.51,87.18,88.54,80.46,87.51,88.10,104.04,72.85,94.68,85.81,139.19,67.44,131.22,129.00,153.29,113.52,131.99,161.58,183.62,178.02,162.31,138.30,122.35,177.19,137.41,104.10,92.97,126.95,107.07,100.41,68.54,114.99,99.68,75.93,64.02,92.25,82.53,70.45,38.36,94.96,89.20,55.19,6.65,78.49,62.11,42.13,24.06,44.36,57.90,54.46,64.09,17.04,62.90,76.34,89.55,19.93,70.60,89.34,137.73,28.90,85.07,135.98,152.29,109.26,107.80,135.30,143.15,153.69,138.04,117.72,86.14,153.13,138.69,89.47,66.05,142.05,117.04,107.19,63.56,140.20,125.00,87.45,49.35,6.65,183.62,104.17,96.76,100.79,89.35,71.45,110.92
26/03/2023,66.06,61.97,43.17,36.87,34.92,38.00,16.10,6.20,,,,,,,,,1.06,11.32,63.21,73.12,6.20,52.66,68.53,84.21,33.66,49.64,76.04,87.95,12.81,78.04,90.67,109.06,19.01,80.17,104.44,124.95,76.70,79.56,91.00,108.51,79.70,80.63,85.04,83.88,79.98,78.66,79.53,79.64,78.10,79.41,80.08,78.92,115.90,104.24,58.50,25.28,107.58,91.68,49.03,14.92,58.11,55.39,26.00,14.38,47.55,56.62,44.31,49.12,43.91,56.68,23.06,75.44,8.58,77.83,88.94,101.40,83.26,102.01,106.08,120.18,125.34,127.56,108.04,106.04,152.30,110.10,108.06,98.70,115.00,104.04,100.07,95.02,109.99,81.84,80.64,69.13,133.54,78.80,85.17,58.49,1.06,152.30,70.70,72.86,54.64,74.84,64.71,98.81
25/03/2023,51.37,33.72,-0.47,-14.66,39.35,22.58,0.07,-1.86,24.99,12.20,-0.05,-0.45,,,,,8.40,3.48,-0.01,-0.41,-0.42,-0.44,4.23,12.25,-0.44,-0.45,3.70,21.20,-0.43,6.55,22.10,24.32,-0.06,6.51,20.98,26.23,38.06,12.27,-0.47,-4.98,33.48,18.77,-3.95,-23.95,22.01,-0.43,-0.42,-3.97,4.62,-0.42,-0.45,-4.08,20.02,-0.45,-5.12,-9.60,1.97,-0.42,-2.29,-3.99,-3.99,-9.20,-0.48,1.96,-17.02,-0.45,-0.43,30.84,-30.29,-3.93,24.02,48.00,-14.53,0.08,21.86,82.81,19.60,64.43,60.93,67.96,98.35,95.55,63.00,47.02,74.91,54.97,41.49,20.06,67.45,54.31,41.87,16.85,55.48,54.17,42.24,20.49,51.68,12.04,42.31,7.99,-30.29,98.35,20.47,17.86,10.13,15.26,0.76,41.14
24/03/2023,81.95,58.27,32.33,1.37,64.88,49.20,21.58,8.83,43.89,14.10,37.89,21.61,,,,,48.27,22.54,21.23,12.76,28.60,19.95,26.47,25.38,11.90,22.48,30.06,56.50,10.06,64.34,70.29,77.50,69.18,70.50,75.91,78.96,88.93,93.96,77.07,64.28,88.58,76.74,66.52,46.80,66.96,51.18,34.19,14.96,44.24,35.41,38.56,6.98,42.00,16.51,10.62,-0.08,26.94,12.11,6.32,-0.56,-0.09,7.19,12.44,21.33,-9.71,1.48,11.92,41.91,-8.95,34.65,51.55,102.67,33.56,81.53,95.47,131.92,78.03,92.90,131.30,155.69,161.29,135.21,104.02,79.81,154.66,113.38,77.97,68.53,114.99,84.59,69.62,44.18,103.66,73.33,57.59,22.47,94.88,67.32,30.18,15.04,-9.71,161.29,51.48,52.37,39.96,53.26,20.53,74.52
23/03/2023,87.45,41.68,52.97,18.30,84.09,58.47,35.95,13.09,61.41,36.30,38.49,30.03,,,,,49.98,25.40,16.16,20.06,4.98,3.49,27.49,53.94,8.77,34.07,60.96,77.50,25.93,68.59,98.44,100.00,85.71,88.82,89.65,95.31,103.47,98.15,85.81,83.87,98.42,80.79,63.91,40.70,68.35,44.26,28.05,18.01,35.53,33.85,30.52,12.50,31.59,11.25,33.66,47.61,28.46,34.58,42.27,41.09,13.65,50.82,56.34,60.90,17.51,53.07,68.31,81.90,54.95,85.84,101.44,114.96,93.80,105.10,127.26,151.44,111.43,130.20,140.78,176.31,195.88,163.33,124.75,94.78,175.59,123.13,101.58,87.05,118.63,105.59,90.98,63.60,123.23,106.89,90.37,55.11,109.28,88.24,71.74,37.45,3.49,195.88,65.46,69.93,49.80,74.41,39.34,96.78
22/03/2023,92.00,96.02,77.26,62.72,81.67,68.99,68.99,78.48,81.65,73.51,70.46,70.38,,,,,71.04,68.95,68.98,74.23,68.99,78.45,63.89,81.61,49.03,67.27,94.76,111.35,70.56,90.56,110.38,122.89,109.16,99.69,99.05,97.30,144.10,107.33,92.34,85.08,113.86,77.00,63.43,41.05,78.71,77.06,49.93,11.22,42.89,26.81,15.58,-0.08,36.30,3.94,3.98,3.97,22.80,20.17,10.30,-1.91,-3.93,22.61,58.90,78.42,38.48,73.43,80.78,80.93,51.17,81.01,99.56,121.09,75.69,101.37,114.98,128.08,104.03,117.54,126.83,146.31,170.45,158.87,132.31,120.81,160.25,126.82,114.00,99.20,135.11,121.04,95.59,80.10,137.10,103.04,100.54,75.95,125.58,94.94,73.96,44.32,-3.93,170.45,89.75,80.35,81.88,70.95,34.64,105.47
21/03/2023,140.82,135.15,117.10,100.47,130.23,120.77,127.02,107.19,129.13,118.76,121.79,124.72,,,,,112.04,115.71,111.82,120.61,89.30,116.41,116.84,131.30,103.29,115.35,116.84,135.18,100.85,135.10,135.19,154.62,145.44,150.34,151.69,147.38,166.75,151.65,134.68,122.03,147.40,135.12,131.66,110.56,135.12,124.97,116.36,103.12,114.98,117.56,110.09,109.54,121.70,99.18,97.93,93.59,85.79,106.21,102.77,94.07,74.30,91.50,114.97,121.63,78.47,92.96,106.47,119.87,79.61,94.06,109.56,126.76,92.39,105.05,124.90,137.26,105.58,114.07,119.92,132.95,160.81,141.25,135.20,116.96,154.37,133.28,110.95,95.12,130.95,124.90,98.80,84.15,128.63,114.94,85.38,74.35,122.59,95.80,74.60,62.66,62.66,166.75,118.12,116.66,124.33,115.19,105.55,105.72
20/03/2023,137.20,126.11,125.03,110.06,135.20,119.95,112.07,109.57,130.63,113.86,112.58,112.08,,,,,110.09,110.02,111.36,116.42,108.55,109.77,107.09,109.79,92.64,105.06,123.40,138.11,98.71,130.52,142.42,150.29,138.60,151.56,152.77,153.05,160.02,149.97,147.49,135.23,147.41,139.06,134.47,128.21,135.20,125.35,112.58,110.03,128.66,119.68,114.97,105.96,111.99,110.57,108.95,101.29,118.48,110.64,102.82,96.07,95.54,111.91,105.09,114.50,94.66,106.11,110.05,125.74,95.70,112.51,125.94,142.17,105.07,132.85,137.92,148.57,139.03,148.15,154.10,180.96,189.20,166.77,153.06,139.03,186.25,150.16,139.79,135.21,150.80,146.50,132.67,107.83,143.50,135.11,124.27,102.21,137.04,131.21,116.06,99.06,92.64,189.20,125.88,126.37,122.02,126.87,111.54,133.60
19/03/2023,130.05,96.22,84.86,92.77,105.95,98.79,96.24,100.01,97.77,97.60,98.79,99.33,,,,,97.56,97.51,97.57,98.46,99.68,98.02,99.30,98.68,100.03,99.26,99.05,99.43,98.77,99.49,100.05,99.85,94.96,99.37,100.03,102.01,81.55,98.59,99.66,99.93,99.54,100.08,99.15,108.52,100.05,100.03,98.77,105.05,97.53,100.01,108.27,99.25,111.48,108.67,99.66,90.05,108.81,100.09,96.23,91.10,90.06,100.06,108.08,108.41,100.04,109.15,108.20,114.72,98.78,109.38,109.28,121.47,105.32,132.85,139.71,146.87,133.63,139.85,142.49,142.15,169.31,139.52,139.18,135.28,166.15,139.11,137.27,133.88,139.38,135.18,133.91,127.45,135.20,134.96,135.14,107.40,140.52,140.93,135.20,121.91,81.55,169.31,111.27,111.32,99.30,111.37,102.24,135.22
18/03/2023,106.15,99.90,98.78,88.76,106.00,98.60,88.91,86.18,94.12,87.90,88.52,86.32,,,,,92.13,88.17,91.65,89.24,87.22,87.65,93.31,94.11,86.26,86.58,92.10,96.91,76.27,92.10,104.17,105.01,87.39,91.52,96.64,100.48,106.38,102.84,91.17,80.98,109.11,99.74,92.18,79.70,109.98,87.55,77.72,84.42,99.94,81.39,87.52,79.22,87.49,78.30,77.68,72.94,77.59,77.51,69.12,76.17,62.59,72.03,89.39,105.99,69.70,92.16,89.27,102.39,72.88,98.74,119.25,134.37,101.36,117.09,150.03,173.87,142.50,165.51,168.64,175.35,193.30,180.99,167.88,136.28,184.19,144.17,136.06,127.00,148.95,136.04,134.18,110.67,133.76,127.02,127.91,119.73,132.95,134.55,120.73,103.97,62.59,193.30,106.06,105.82,92.78,105.59,83.67,132.62
17/03/2023,76.01,71.29,67.01,47.69,72.82,67.89,59.18,56.10,49.98,44.23,67.86,68.33,,,,,60.06,67.82,67.81,72.59,44.18,59.92,69.55,85.41,62.04,81.99,82.00,106.24,59.97,114.96,126.95,136.01,115.71,121.10,120.57,119.71,117.28,117.61,106.33,91.12,99.72,96.26,81.22,63.27,110.81,85.34,62.00,54.00,85.10,77.08,61.32,50.38,69.38,61.60,73.04,76.65,46.00,76.70,77.28,80.95,55.54,86.84,84.95,98.95,59.34,73.09,102.85,117.36,74.33,99.27,109.85,139.43,94.38,116.54,126.89,140.00,122.40,127.79,144.02,127.78,168.50,134.22,115.22,105.85,144.53,119.59,112.61,96.47,129.98,117.46,101.28,80.08,120.10,104.29,104.25,88.42,114.62,104.36,92.48,94.58,44.18,168.50,88.50,91.60,78.84,94.70,76.11,107.82
16/03/2023,133.06,114.56,99.24,83.96,109.85,104.87,95.03,84.65,87.98,84.48,105.52,104.76,,,,,107.51,103.94,81.84,74.17,85.87,85.56,92.32,103.58,76.07,84.58,104.45,119.33,92.22,124.09,134.96,149.92,135.01,135.01,135.08,131.76,154.90,132.55,125.80,113.62,136.86,121.73,106.52,86.92,131.03,111.03,88.57,74.17,109.62,85.13,83.70,68.02,86.68,86.64,72.09,57.09,91.96,78.26,54.19,50.74,50.70,55.35,75.59,98.79,56.28,82.09,63.84,96.19,57.71,70.45,101.53,126.71,82.81,98.99,128.60,133.81,120.72,124.07,127.28,125.85,149.97,128.38,105.64,95.11,132.29,116.26,88.93,80.06,116.50,102.71,82.03,63.49,116.09,84.70,73.05,60.05,96.91,76.88,86.23,58.21,50.70,154.90,99.99,98.58,105.16,97.17,79.49,89.65
15/03/2023,132.94,113.01,99.23,87.89,128.66,103.67,95.92,92.22,95.28,92.21,92.28,104.05,,,,,91.22,100.65,100.54,109.94,80.87,89.78,100.67,137.36,74.04,92.21,140.40,152.74,86.82,136.52,159.30,164.61,146.68,157.36,159.02,156.95,178.42,159.41,144.90,119.67,151.64,124.43,115.02,92.90,146.30,102.78,95.27,85.06,108.47,93.41,94.37,81.76,107.30,95.38,85.89,59.64,97.76,93.62,79.63,62.59,65.10,91.22,93.01,99.87,83.98,95.04,108.25,137.23,76.48,108.32,125.13,159.57,94.40,147.22,160.27,200.91,158.04,160.08,200.96,224.21,230.32,205.26,164.33,158.09,199.96,159.81,152.65,139.34,163.35,158.83,135.81,109.97,152.93,145.00,144.25,119.42,129.41,135.46,144.50,121.44,59.64,230.32,124.73,124.06,114.85,123.39,94.29,144.51
14/03/2023,39.58,16.76,-0.01,-3.94,24.56,-0.48,-0.45,-5.05,20.87,-0.45,-0.45,-3.12,,,,,7.34,-0.46,-1.02,-3.11,-3.96,-0.49,-0.44,25.82,-17.10,-6.95,7.30,60.19,-7.06,60.01,77.56,97.77,74.63,94.42,100.32,110.68,102.19,108.76,102.11,95.48,97.94,93.54,92.84,76.95,93.97,86.23,78.85,76.16,69.20,79.90,79.85,66.67,53.37,71.45,68.43,59.95,95.73,78.04,65.67,40.96,67.55,73.04,72.72,68.69,72.69,70.66,57.01,58.83,38.88,72.97,91.32,101.36,78.61,113.91,141.46,149.98,97.22,124.77,148.64,176.57,168.33,168.13,149.92,138.30,159.61,146.39,117.01,100.59,148.66,138.96,97.90,85.00,146.27,143.23,126.87,102.35,143.07,110.37,104.02,93.64,-17.10,176.57,56.82,74.61,23.85,92.41,71.07,122.75
13/03/2023,64.10,38.47,16.96,12.34,37.12,26.05,17.10,12.50,27.80,14.59,10.06,5.08,,,,,14.05,3.53,-0.45,-0.64,-1.78,-3.91,-0.50,6.99,-2.33,-0.48,18.67,54.47,-5.07,17.75,58.97,69.97,54.49,66.54,74.82,77.75,79.80,79.65,66.93,54.46,66.91,54.48,36.00,3.72,62.22,37.18,10.05,0.02,47.18,22.51,3.44,-3.92,38.91,1.32,5.01,-0.44,28.83,1.52,-3.93,-8.94,-14.89,-3.98,-0.47,31.34,-17.61,-1.95,6.60,43.30,-16.53,5.06,38.98,65.16,-3.97,53.08,83.34,91.64,69.72,89.41,110.33,118.52,118.54,110.12,94.35,75.92,112.29,87.99,66.94,60.70,89.89,79.91,52.96,12.84,76.95,46.52,50.10,12.44,63.92,44.28,25.23,-3.95,-17.61,118.54,34.67,36.38,24.53,38.10,11.80,54.94
12/03/2023,142.00,129.06,108.14,92.22,110.83,109.72,98.10,97.00,102.55,99.78,98.90,98.48,,,,,81.36,84.69,84.10,92.25,72.26,74.78,84.47,89.78,82.97,81.33,88.13,74.15,80.96,81.35,84.57,84.33,66.95,72.04,82.88,102.15,71.89,74.43,83.60,89.86,97.27,84.92,82.42,74.76,95.16,81.71,74.00,75.53,81.33,77.82,76.95,70.10,98.37,71.41,70.42,50.47,80.77,59.27,59.77,46.46,67.16,51.95,58.63,64.02,66.67,60.55,56.80,60.59,65.87,71.27,66.09,84.84,66.47,81.35,100.94,114.09,108.22,109.84,114.51,115.48,148.63,123.00,115.43,112.40,135.34,120.49,107.05,97.12,108.88,94.91,82.80,76.76,103.34,85.05,80.08,65.24,102.20,70.94,58.78,50.48,46.46,148.63,91.08,86.30,91.63,81.53,69.00,89.97
11/03/2023,96.24,96.97,70.08,63.11,79.98,69.99,69.04,45.39,76.28,76.70,87.90,83.53,,,,,63.92,78.09,85.00,100.94,80.63,101.54,85.06,106.34,65.29,80.68,118.06,122.82,74.87,116.35,124.00,132.56,112.53,119.34,120.88,128.59,120.76,119.94,120.32,119.60,136.35,126.25,109.53,98.35,131.70,113.19,93.80,61.17,104.94,102.36,82.05,63.44,96.00,78.74,100.72,78.70,96.83,80.65,66.52,60.00,34.70,63.54,92.72,102.92,61.45,102.06,101.19,118.72,60.23,102.66,124.43,157.00,97.26,120.59,157.06,169.13,127.16,151.23,164.83,163.98,164.98,154.94,130.85,120.83,165.63,148.09,122.22,118.87,152.56,133.33,120.24,119.36,140.38,134.95,139.02,120.61,146.11,134.80,110.07,90.09,34.70,169.13,104.77,106.62,91.65,108.47,87.00,131.02
10/03/2023,129.11,111.10,95.03,82.39,121.36,97.53,90.07,83.45,106.18,95.06,90.05,82.58,,,,,95.00,87.34,90.04,89.19,73.39,87.38,95.03,108.18,79.47,87.07,87.03,107.45,85.02,113.35,137.87,140.73,133.37,134.81,136.70,137.92,137.56,137.71,137.50,135.76,138.58,134.39,132.56,130.06,129.84,129.44,128.79,127.91,102.83,116.71,125.19,133.23,111.47,98.94,107.73,116.40,97.54,105.12,96.26,94.24,96.25,97.82,115.06,110.47,107.60,112.63,116.70,116.28,92.17,101.39,105.11,121.73,128.72,129.68,134.25,137.18,136.70,137.48,137.53,134.38,150.23,134.26,130.64,99.07,142.14,131.88,103.34,93.84,134.87,109.97,107.41,92.30,135.27,124.22,94.56,68.35,116.68,101.88,67.97,47.63,47.63,150.23,103.39,112.00,102.82,120.61,112.27,104.52
09/03/2023,117.64,105.35,109.25,95.76,99.38,93.40,110.07,96.94,113.42,105.04,101.21,96.30,,,,,102.37,96.85,105.03,105.06,96.28,101.36,108.37,111.99,109.19,115.09,96.27,113.14,110.46,134.45,149.68,163.83,135.00,149.71,151.51,154.84,161.85,159.78,157.56,144.95,154.07,150.58,144.69,140.35,148.79,142.37,139.79,138.00,120.72,132.96,129.97,127.56,130.00,120.40,120.42,129.91,139.93,128.85,121.04,120.19,117.32,121.04,132.73,139.77,116.21,127.46,140.37,144.12,100.47,121.52,142.90,148.97,126.49,141.34,156.28,163.49,147.99,151.64,157.41,157.06,174.91,155.19,150.45,139.95,159.61,148.70,132.24,111.43,144.40,141.47,126.52,118.07,144.73,129.91,105.89,93.87,144.60,117.78,94.91,81.88,81.88,174.91,117.71,128.44,114.20,139.16,130.41,124.75
08/03/2023,102.10,85.32,99.06,101.00,111.95,106.60,91.88,100.07,99.09,99.02,108.98,111.97,,,,,100.61,99.03,108.96,113.05,89.93,99.08,111.98,116.79,99.03,112.00,108.94,125.47,95.65,119.20,141.41,150.53,126.99,146.63,154.51,165.87,155.10,164.58,161.79,156.77,161.71,151.31,150.88,150.29,150.18,145.07,146.79,145.96,138.56,137.23,138.51,138.50,144.35,134.57,130.84,115.04,148.82,136.28,117.70,106.88,134.50,132.42,130.70,127.99,134.85,134.73,136.24,138.58,121.53,134.19,141.52,155.12,125.16,142.42,152.99,167.43,150.01,152.05,160.53,169.55,182.68,161.07,150.46,148.01,169.78,151.16,138.59,115.67,148.84,134.67,112.04,111.27,128.83,120.55,117.30,110.67,133.85,118.04,100.77,95.23,85.32,182.68,116.87,130.44,112.58,144.01,135.22,125.45
07/03/2023,127.16,99.24,75.58,58.42,88.23,100.74,79.20,65.03,103.38,66.57,63.98,50.07,,,,,85.97,60.50,50.08,47.45,47.40,45.32,60.04,91.31,45.92,50.63,85.67,99.88,37.68,85.94,113.49,125.69,88.79,104.44,110.36,124.06,127.19,111.81,103.79,101.82,115.50,103.28,72.31,60.65,111.32,102.57,79.73,71.49,97.27,91.35,88.70,91.31,90.79,88.54,99.38,103.59,85.44,91.40,104.24,106.52,76.50,91.40,106.66,125.07,76.98,92.61,109.23,127.69,81.77,103.84,118.26,142.56,111.79,136.77,145.23,182.96,139.39,143.09,169.71,193.52,175.67,154.95,137.49,136.47,185.44,152.11,142.61,136.09,151.74,142.93,131.25,111.99,141.76,125.02,121.27,101.55,116.45,99.27,100.40,89.46,37.68,193.52,95.57,103.82,79.32,112.08,96.24,128.08
06/03/2023,139.29,145.09,120.22,112.44,140.95,128.21,122.22,120.33,120.49,120.02,120.05,111.81,,,,,118.12,117.92,116.62,120.57,120.07,120.08,120.10,121.72,120.18,121.63,120.06,145.93,114.88,147.99,162.23,186.11,161.99,175.83,184.91,188.20,226.23,198.43,208.64,187.10,209.80,178.80,168.70,163.80,184.90,158.74,152.28,147.96,165.03,150.00,147.99,144.98,156.97,143.97,133.41,132.48,151.52,140.56,125.08,123.22,133.22,134.65,133.20,144.13,123.26,127.82,134.51,151.70,114.79,133.34,152.10,180.83,124.98,147.91,165.16,181.95,168.03,168.03,165.75,171.61,220.32,165.83,155.32,126.72,184.91,147.99,120.25,99.72,147.86,120.96,120.02,91.36,96.60,103.94,111.08,87.17,144.25,100.06,73.60,48.12,48.12,226.23,126.75,141.77,133.95,156.79,143.40,112.37
